번호,설치장소명,설치장소상세,설치시도명,설치시군구명,설치시설구분,서비스제공사명,와이파이SSID,설치연월,소재지도로명주소,소재지지번주소,관리기관명,관리기관전화번호,WGS84위도,WGS84경도,데이터기준일자
7187,방화3,돌샘어린이공원,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,,서울특별시 강서구 방화3동 837,서울특별시 강서구,02-2600-6563,37.575977,126.81885,2022-02-09
7188,등촌3,등촌근린공원,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 강서로56가길 96,,서울특별시 강서구,02-2600-6563,37.563744,126.841596,2022-02-09
7189,등촌3,등촌근린공원,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 강서로56가길 96,,서울특별시 강서구,02-2600-6563,37.563674,126.8415,2022-02-09
7190,화곡2,뜸부기어린이공원,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,,서울특별시 강서구 화곡2동 845-19,서울특별시 강서구,02-2600-6563,37.530161,126.856674,2022-02-09
7191,화곡4,무지개공원,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,,서울특별시 강서구 화곡4동 806-10,서울특별시 강서구,02-2600-6563,37.534053,126.861132,2022-02-09
7192,우장산,발음공원,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 강서로47길 61-21,,서울특별시 강서구,02-2600-6563,37.551995,126.83321,2022-02-09
7193,우장산,발음공원,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 강서로47길 61-21,,서울특별시 강서구,02-2600-6563,37.551995,126.83321,2022-02-09
7194,방화1,방신재래시장,서울특별시,강서구,편의시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 방화동로16길 46,,서울특별시 강서구,02-2600-6563,37.572015,126.812138,2022-02-09
7195,방화3,오피앙 옆 공원,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,,서울특별시 강서구 방화3동 830-6,서울특별시 강서구,02-2600-6563,37.577781,126.813205,2022-02-09
7196,방화3,옹기골근린공원,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 양천로149,,서울특별시 강서구,02-2600-6563,37.573706,126.820745,2022-02-09
7197,방화3,옹기골근린공원,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 양천로149,,서울특별시 강서구,02-2600-6563,37.573724,126.820753,2022-02-09
7198,등촌3,서울강서우체국,서울특별시,강서구,관공서,서울특별시 강서구,SEOUL,,서울특별시 강서구 강서로 448,,서울특별시 강서구,02-2600-6563,37.565108,126.841332,2022-02-09
7199,등촌3,서울강서우체국,서울특별시,강서구,관공서,서울특별시 강서구,SEOUL,,서울특별시 강서구 강서로 448,,서울특별시 강서구,02-2600-6563,37.565108,126.841332,2022-02-09
7200,등촌3,서울강서우체국,서울특별시,강서구,관공서,서울특별시 강서구,SEOUL,,서울특별시 강서구 강서로 448,,서울특별시 강서구,02-2600-6563,37.565108,126.841332,2022-02-09
7201,등촌3,서울강서우체국,서울특별시,강서구,관공서,서울특별시 강서구,SEOUL,,서울특별시 강서구 강서로 448,,서울특별시 강서구,02-2600-6563,37.565108,126.841332,2022-02-09
7202,등촌3,원당근린공원,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 강서로56길 49,,서울특별시 강서구,02-2600-6563,37.559739,126.842656,2022-02-09
7203,등촌3,원당근린공원,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 강서로56길 49,,서울특별시 강서구,02-2600-6563,37.559577,126.842584,2022-02-09
7204,등촌3,원당근린공원,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 공항대로39길 39,,서울특별시 강서구,02-2600-6563,37.560241,126.841584,2022-02-09
7205,화곡1,월정어린이공원,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,,서울특별시 강서구 화곡1동 372-26,서울특별시 강서구,02-2600-6563,37.535015,126.836026,2022-02-09
7206,화곡1,은행어린이공원,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,,서울특별시 강서구 화곡1동 369-11,서울특별시 강서구,02-2600-6563,37.535606,126.840432,2022-02-09
7207,화곡4,종달새어린이공원,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,,서울특별시 강서구 화곡4동 819-5,서울특별시 강서구,02-2600-6563,37.535376,126.857909,2022-02-09
7208,화곡4,태양광장공원,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 등촌로13자길 42,,서울특별시 강서구,02-2600-6563,37.537994,126.855456,2022-02-09
7209,가양2,풀피리어린이공원,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 양천로57길 36,,서울특별시 강서구,02-2600-6563,37.563743,126.854571,2022-02-09
7210,화곡2,하마터어린이공원,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 곰달래로36길 22,,서울특별시 강서구,02-2600-6563,37.529874,126.853604,2022-02-09
7211,화곡6,호돌이공원,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 화곡로 312,,서울특별시 강서구,02-2600-6563,37.528134,126.846085,2022-02-09
7212,화곡본,화곡본동시장,서울특별시,강서구,편의시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 초록마을로4길 43,,서울특별시 강서구,02-2600-6563,37.543186,126.84373,2022-02-09
7213,화곡본,화곡본동시장,서울특별시,강서구,편의시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 초록마을로4길 43,,서울특별시 강서구,02-2600-6563,37.543106,126.843736,2022-02-09
7214,화곡본,화곡본동시장,서울특별시,강서구,편의시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 초록마을로4길 43,,서울특별시 강서구,02-2600-6563,37.542769,126.844077,2022-02-09
7215,화곡본,화곡본동시장,서울특별시,강서구,편의시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 초록마을로4길 43,,서울특별시 강서구,02-2600-6563,37.542866,126.843342,2022-02-09
7216,가양2,늘푸른나무복지관,서울특별시,강서구,서민·복지시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 허준로5길 37,,서울특별시 강서구,02-2600-6563,37.56894,126.84936,2022-02-09
7217,가양2,늘푸른나무복지관,서울특별시,강서구,서민·복지시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 허준로5길 37,,서울특별시 강서구,02-2600-6563,37.56894,126.84936,2022-02-09
7218,가양2,늘푸른나무복지관,서울특별시,강서구,서민·복지시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 허준로5길 37,,서울특별시 강서구,02-2600-6563,37.56894,126.84936,2022-02-09
7219,등촌3,등촌7종합사회복지관,서울특별시,강서구,서민·복지시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 공항대로43길 104,,서울특별시 강서구,02-2600-6563,37.560176,126.848516,2022-02-09
7220,등촌3,등촌7종합사회복지관,서울특별시,강서구,서민·복지시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 공항대로43길 104,,서울특별시 강서구,02-2600-6563,37.560176,126.848516,2022-02-09
7221,등촌3,등촌7종합사회복지관,서울특별시,강서구,서민·복지시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 공항대로43길 104,,서울특별시 강서구,02-2600-6563,37.560176,126.848516,2022-02-09
7222,등촌3,등촌7종합사회복지관,서울특별시,강서구,서민·복지시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 공항대로43길 104,,서울특별시 강서구,02-2600-6563,37.560176,126.848516,2022-02-09
7223,등촌3,등촌7종합사회복지관,서울특별시,강서구,서민·복지시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 공항대로43길 104,,서울특별시 강서구,02-2600-6563,37.560176,126.848516,2022-02-09
7224,등촌3,등촌7종합사회복지관,서울특별시,강서구,서민·복지시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 공항대로43길 104,,서울특별시 강서구,02-2600-6563,37.560176,126.848516,2022-02-09
7225,등촌3,등촌9종합사회복지관,서울특별시,강서구,서민·복지시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 화곡로63가길 92,,서울특별시 강서구,02-2600-6563,37.561852,126.847639,2022-02-09
7226,등촌3,등촌9종합사회복지관,서울특별시,강서구,서민·복지시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 화곡로63가길 92,,서울특별시 강서구,02-2600-6563,37.561852,126.847639,2022-02-09
7227,등촌3,등촌9종합사회복지관,서울특별시,강서구,서민·복지시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 화곡로63가길 92,,서울특별시 강서구,02-2600-6563,37.561852,126.847639,2022-02-09
7228,등촌3,등촌9종합사회복지관,서울특별시,강서구,서민·복지시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 화곡로63가길 92,,서울특별시 강서구,02-2600-6563,37.561852,126.847639,2022-02-09
7229,등촌3,등촌9종합사회복지관,서울특별시,강서구,서민·복지시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 화곡로63가길 92,,서울특별시 강서구,02-2600-6563,37.561852,126.847639,2022-02-09
7230,등촌3,등촌9종합사회복지관,서울특별시,강서구,서민·복지시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 화곡로63가길 92,,서울특별시 강서구,02-2600-6563,37.561852,126.847639,2022-02-09
7231,등촌3,등촌9종합사회복지관,서울특별시,강서구,서민·복지시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 화곡로63가길 92,,서울특별시 강서구,02-2600-6563,37.561852,126.847639,2022-02-09
7232,방화3,방화2종합사회복지관,서울특별시,강서구,서민·복지시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 방화대로48길 40,,서울특별시 강서구,02-2600-6563,37.574813,126.817324,2022-02-09
7233,방화3,방화2종합사회복지관,서울특별시,강서구,서민·복지시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 방화대로48길 40,,서울특별시 강서구,02-2600-6563,37.574813,126.817324,2022-02-09
7234,방화3,방화2종합사회복지관,서울특별시,강서구,서민·복지시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 방화대로48길 40,,서울특별시 강서구,02-2600-6563,37.574813,126.817324,2022-02-09
7235,방화3,방화2종합사회복지관,서울특별시,강서구,서민·복지시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 방화대로48길 40,,서울특별시 강서구,02-2600-6563,37.574813,126.817324,2022-02-09
7236,방화3,방화2종합사회복지관,서울특별시,강서구,서민·복지시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 방화대로48길 40,,서울특별시 강서구,02-2600-6563,37.574813,126.817324,2022-02-09
7237,방화3,방화2종합사회복지관,서울특별시,강서구,서민·복지시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 방화대로48길 40,,서울특별시 강서구,02-2600-6563,37.574813,126.817324,2022-02-09
7238,방화3,방화2종합사회복지관,서울특별시,강서구,서민·복지시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 방화대로48길 40,,서울특별시 강서구,02-2600-6563,37.574813,126.817324,2022-02-09
7239,방화2,지온보육원,서울특별시,강서구,서민·복지시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 금낭화로26가길 120,,서울특별시 강서구,02-2600-6563,37.584247,126.812093,2022-02-09
7240,방화2,지온보육원,서울특별시,강서구,서민·복지시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 금낭화로26가길 120,,서울특별시 강서구,02-2600-6563,37.584247,126.812093,2022-02-09
7241,가양2,허준박물관,서울특별시,강서구,지역문화시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 허준로 87,,서울특별시 강서구,02-2600-6563,37.568002,126.851155,2022-02-09
7242,화곡4,화곡청소년수련관,서울특별시,강서구,교육시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 곰달래로57가길 26,,서울특별시 강서구,02-2600-6563,37.534853,126.860524,2022-02-09
7243,화곡4,화곡청소년수련관,서울특별시,강서구,교육시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 곰달래로57가길 26,,서울특별시 강서구,02-2600-6563,37.534853,126.860524,2022-02-09
7244,화곡4,화곡청소년수련관,서울특별시,강서구,교육시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 곰달래로57가길 26,,서울특별시 강서구,02-2600-6563,37.534853,126.860524,2022-02-09
7245,화곡4,화곡청소년수련관,서울특별시,강서구,교육시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 곰달래로57가길 26,,서울특별시 강서구,02-2600-6563,37.534853,126.860524,2022-02-09
7246,화곡4,화곡청소년수련관,서울특별시,강서구,교육시설,서울특별시 강서구,SEOUL,,서울특별시 강서구 곰달래로57가길 26,,서울특별시 강서구,02-2600-6563,37.534853,126.860524,2022-02-09
7247,화곡6,강서구청(본관),서울특별시,강서구,관공서,서울특별시 강서구,SEOUL,,서울특별시 강서구 화곡로 302,,서울특별시 강서구,02-2600-6563,37.550937,126.849642,2022-02-09
7248,화곡6,강서구청(본관),서울특별시,강서구,관공서,서울특별시 강서구,SEOUL,,서울특별시 강서구 화곡로 302,,서울특별시 강서구,02-2600-6563,37.550937,126.849642,2022-02-09
7249,화곡6,강서구청(본관),서울특별시,강서구,관공서,서울특별시 강서구,SEOUL,,서울특별시 강서구 화곡로 302,,서울특별시 강서구,02-2600-6563,37.550937,126.849642,2022-02-09
7250,화곡6,강서구청(본관),서울특별시,강서구,관공서,서울특별시 강서구,SEOUL,,서울특별시 강서구 화곡로 302,,서울특별시 강서구,02-2600-6563,37.550937,126.849642,2022-02-09
7251,화곡6,강서구청(본관),서울특별시,강서구,관공서,서울특별시 강서구,SEOUL,,서울특별시 강서구 화곡로 302,,서울특별시 강서구,02-2600-6563,37.550937,126.849642,2022-02-09
7252,화곡6,강서구청(본관),서울특별시,강서구,관공서,서울특별시 강서구,SEOUL,,서울특별시 강서구 화곡로 302,,서울특별시 강서구,02-2600-6563,37.550937,126.849642,2022-02-09
